title,url,discounted_price,original_price
"Transformers Style 1.4"" 2 SIM Mobile Cell Phone with Camera P05-F81",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/transformers-style-14-2-sim-mobile-cell-phone-with-camera-p-49061.html,$37.61 ,$35.01
"3.2"" TOUCH WiFi JAVA TV FM Bar Mobile Cell Phone P01-N08",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/32-touch-wifi-java-tv-fm-bar-mobile-cell-phone-p-21604.html,$58.08 ,$42.73
Knit Wool Pouch for iPad 3 the New iPad (Pink) CCA-4670,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/knit-wool-pouch-for-ipad-3-the-new-ipad-pink-p-4144.html,$3.92 ,$3.68
Mini Stand for iPad CCA-6831,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/mini-stand-for-ipad-1-p-6381.html,$3.41 ,$3.00
Blue Protective Soft Back Cover for HTC HD T8288 MHDXSC03,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/blue-protective-soft-back-cover-for-htc-hd-t8288-p-3265.html,$1.54 ,$1.24
Silver Cell Phones Keypad for Sony Ericsson Z610 Z610i EKB-4730,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/silver-cell-phones-keypad-for-sony-ericsson-z610-z610i-p-4380.html,$4.13 ,$2.56
3-in-1 Magic Box for Conjuring Game Play Props FTY-4910,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/3-in-1-magic-box-for-conjuring-game-play-props-p-4810.html,$4.89 ,$3.76
Game Grip +2 Cases for iPhone 4G iPod Touch2nd &3rd Gen MHD-8434,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/game-grip-2-cases-for-iphone-4g-ipod-touch2nd-3rd-gen-p-7882.html,$15.61 ,$13.50
"2.0"" 4-SIM QUAD SIM TV FM QWERTY Mobile Cell Phone P01-F52",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/20-4-sim-quad-sim-tv-fm-qwerty-mobile-cell-phone-p-35120.html,$44.02 ,$38.67
"2.4"" QWERTY Keyboard Slide Mobile Phone with TV Java  P01-E89",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/24-qwerty-keyboard-slide-mobile-phone-with-tv-java-p-2450.html,$72.48 ,$63.42
"(PLOYER) MOMO8 8"" Multi-touch Android 4.0 8GB Tablet PC L-84199",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/ployer-momo8-8-multi-touch-android-40-8gb-tablet-pc-p-56952.html,$127.87 ,$120.99
Angel Figure Back Case for iPhone 3G 3GS MSC-8377,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/angel-figure-back-case-for-iphone-3g-3gs-p-7511.html,$1.73 ,$1.38
Traditional Chinese Knot Pendant with Mask & Tassel - Green FCE-44348,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/traditional-chinese-knot-pendant-with-mask-tassel-green-p-35858.html,$1.79 ,$0.90
"2.2"" 3 SIM 3 Standby TV FM QWERTY Mobile Cell Phone P01-F31",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/22-3-sim-3-standby-tv-fm-qwerty-mobile-cell-phone-p-31758.html,$45.29 ,$43.25
Skin Case for iPad CIPASC02,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/skin-case-for-ipad-1-p-2030.html,$5.50 ,$5.02
Tough Soft Phone Pouch Pocket Bag for Nokia N97 MSB-11804,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/tough-soft-phone-pouch-pocket-bag-for-nokia-n97-p-10560.html,$1.39 ,$1.04
Grids Patterned Soft Case for BlackBerry 8300 8310 8320 MSC-9645,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/grids-patterned-soft-case-for-blackberry-8300-8310-8320-p-8486.html,$1.88 ,$1.30
Pink Mini Hello Kitty Style USB 1200dpi Optical Mouse CMS-21251,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/pink-mini-hello-kitty-style-usb-1200dpi-optical-mouse-p-17568.html,$6.96 ,$6.02
Knit Wool Pouch for iPad 3 the New iPad (Pink) CCA-4670,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/knit-wool-pouch-for-ipad-3-the-new-ipad-pink-p-4144.html,$3.92 ,$3.68
Orange Smiling Angel Style Case for iPod Nano 5th Gen MSC-9408,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/orange-smiling-angel-style-case-for-ipod-nano-5th-gen-p-8475.html,$1.78 ,$1.33
2 x Slim Crystal Hard Case for LG GD 510 POP MHC-12011,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/2-x-slim-crystal-hard-case-for-lg-gd-510-pop-p-10542.html,$2.41 ,$1.90
"(CUBE) U9GT2 9.7"" IPS Screen Android 4.0 8GB Tablet PC L-84005",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/cube-u9gt2-97-ips-screen-android-40-8gb-tablet-pc-p-57023.html,$194.88 ,$191.23
Smiling Angel Style Case for iPod Nano 5th Gen MSC-9412,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/smiling-angel-style-case-for-ipod-nano-5th-gen-p-8471.html,$1.78 ,$1.33
3 Band 2 SIM 2 Standby FM Torch Arabic Mobile Cell Phone P05-6233,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/3-band-2-sim-2-standby-fm-torch-arabic-mobile-cell-phone-p-14308.html,$44.04 ,$41.97
Crystal Hard Case for iPad CIPACOC2,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/crystal-hard-case-for-ipad-1-p-2034.html,$6.20 ,$5.02
Hard Case with Evil Skeleton Image for iPhone 4G MHC-7550,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/hard-case-with-evil-skeleton-image-for-iphone-4g-4s-p-7036.html,$2.61 ,$2.29
Doggy Butane Lighter w/ LED and Sound Effect FJL-8537,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/doggy-butane-lighter-w-led-and-sound-effect-p-8402.html,$3.53 ,$3.01
Camera Bluetooth Mobile Cell Phone with FM Radio Flashlight P07-6600,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/camera-bluetooth-mobile-cell-phone-with-fm-radio-flashlight-p-14483.html,$53.30 ,$46.32
"2.05"" QWERTY 3 SIM Vodafone FM + TV Cell Phone P01-F70K",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/205-qwerty-3-sim-vodafone-fm-tv-cell-phone-p-25474.html,$39.88 ,$37.88
Mini USB HiFi Stereo Speaker for PC CUSBSK02,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/mini-usb-hifi-stereo-speaker-for-pc-p-2230.html,$14.95 ,$13.10
QQ Duck Shaped Tissue Box with Wet Wipes HHI-15275,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/qq-duck-shaped-tissue-box-with-wet-wipes-p-13742.html,$8.18 ,$7.26
"(AINOL) 7"" Multi-Touch WiFi Tablet (MIPS-r2/4GB HD) LNOV078G05",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/ainol-novo7-paladin-7-multi-touch-android-40-ics-os-tablet-p-52307.html,$115.71 ,$96.74
4 x Colorful Cell Phone Trackball for BlackBerry 8330 MTH-10304,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/4-x-colorful-cell-phone-trackball-for-blackberry-8330-p-9191.html,$5.27 ,$3.96
"Сотовый телефон 2,0"" сенсорный экран 4 SIM карты P01-F160",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/4-sim-quad-sim-qwerty-tv-mobile-phone-with-java-bluetooth-p-14159.html,$77.32 ,$64.90
"2.0"" eBook Alarm Flip Watch Mobile Cell Phone P01-V666",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/20-ebook-alarm-flip-watch-mobile-cell-phone-p-35827.html,$63.75 ,$58.45
"(HYUNDAI) A7 7"" Multi-touch Android 4.0 8GB Tablet PC L-78757",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/hyundai-a7-7-multi-touch-android-40-8gb-tablet-pc-p-54350.html,$118.65 ,$98.79
"1.2"" Footstep Shaped Mini Mobile Cell Phone with Camera P081-123",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/12-footstep-shaped-single-sim-mini-mobile-cell-phone-w-camera-p-48487.html,$48.93 ,$42.28
Hard Case for iPad CIPACOC5,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/hard-case-for-ipad-1-p-2351.html,$8.69 ,$6.56
Micro Diamond Pattern TPU Soft Case for iPhone 4G MSC-6644,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/micro-diamond-pattern-tpu-soft-case-for-iphone-4g-p-6250.html,$1.77 ,$1.32
"3.6 "" GPS WiFi JAVA TV FM-передатчик мобильный сотовый телефон PB1-MX10",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/36-gps-wifi-java-tv-fm-transmitter-mobile-cell-phone-p-9176.html,$99.37 ,$92.43
Men's Watch with Black PU Leather Band W4-LD128,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/mens-watch-with-black-pu-leather-band-p-6343.html,$14.05 ,$12.29
Green Smiling Angel Style Case for iPod Nano 5th Gen MSC-9411,https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/green-smiling-angel-style-case-for-ipod-nano-5th-gen-p-8472.html,$1.78 ,$1.33
"3.5"" Dual SIM 2-Band Cellphone+ Java - Black P05-N911",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/35-dual-sim-2-band-cellphone-java-black-p-53425.html,$42.28 ,$39.26
"2"" Triple Sim Quad Band Unlocked Mobile Cell Phone P081-Q5I",https://web.archive.org/web/20120919072342/http://www.tinydeal.com/ru/2-triple-sim-quad-band-unlocked-mobile-cell-phone-p-47298.html,$38.25 ,$38.15
